Source: ACS 5-Year Estimates Public Use Microdata Sample 2018
Weight used: PWGTP
"Universe: selected geographies: Western Upper Peninsula PUM..., Eastern Upper Peninsula PUM..., Northeast Lower Peninsula P..., Northwest Lower Peninsula (..., Northwest Lower Peninsula (..., Newaygo, Mason, Oceana & La..., Muskegon County PUMA, Michigan, Ottawa County (West) PUMA, ..., Ottawa County (East) PUMA, ..., Allegan County PUMA, Michigan, Kent County (Southwest) PUM..., Kent County (Central)--Gran..., Kent County (Southeast) PUM..., Kent County (North) PUMA, M..., Ionia, Montcalm, Mecosta & ..., Isabella, Gratiot & Clare C..., Iosco, Gladwin, Roscommon, ..., Bay & Midland Counties PUMA..., Saginaw County PUMA, Michigan, Tuscola, Sanilac & Huron Co..., Genesee (East) & Lapeer Cou..., Genesee County (Central, Ou..., Genesee County (Central)--F..., Genesee (West) & Shiawassee..., Ingham County (South & East..., Ingham County (Northwest) P..., Eaton & Clinton Counties PU..., Calhoun & Barry Counties PU..., Kalamazoo County (Outer) PU..., Kalamazoo County (Central)-..., St. Joseph & Branch Countie..., Van Buren & Cass Counties P..., Berrien County PUMA, Michigan, Lenawee & Hillsdale Countie..., Jackson County PUMA, Michigan, Washtenaw County (West, Nor..., Washtenaw County (East Cent..., Washtenaw County (East Cent..., Livingston County PUMA, Mic..., Oakland County (West) PUMA,..., Oakland County (Northeast) ..., Oakland County (East Centra..., Oakland County (Central) PU..., Oakland County (Southwest) ..., Oakland County (Central)--B..., Oakland County (South Centr..., Oakland County (Southeast) ..., Macomb County (North) PUMA,..., Macomb County (Central) PUM..., Macomb County (Southwest)--..., Macomb County (Southeast)--..., Macomb County (Southeast)--..., Macomb County (Southwest)--..., St. Clair County PUMA, Mich..., Wayne County (Northwest) PU..., Wayne County (North Central..., Wayne County (Central)--Dea..., Wayne County (Central)--Wes..., Wayne County (Southwest) PU..., Wayne County (Southeast)--D..., Wayne County (Southeast)--D..., Detroit City (Northwest) PU..., Detroit City (North Central..., Detroit City (Northeast) PU..., Detroit City (South Central..., Detroit City (Southwest) PU..., Wayne County (Northeast)--I..., Monroe County PUMA, Michigan; Occupation recode for 2018 and later based on 2018 OCC codes (OCCP): CMM-Computer And Information Research Scientists, CMM-Computer Systems Analysts, CMM-Information Security Analysts, CMM-Computer Programmers, CMM-Software Developers, CMM-Software Quality Assurance Analysts and Testers, CMM-Web Developers, CMM-Web And Digital Interface Designers, CMM-Computer Support Specialists, CMM-Database Administrators and Architects, CMM-Network And Computer Systems Administrators, CMM-Computer Network Architects, CMM-Computer Occupations, All Other, CMM-Actuaries, CMM-Operations Research Analysts, CMM-Other Mathematical Science Occupations, ENG-Architects, Except Landscape And Naval, ENG-Landscape Architects, ENG-Surveyors, Cartographers, And Photogrammetrists, ENG-Aerospace Engineers, ENG-Biomedical And Agricultural Engineers, ENG-Chemical Engineers, ENG-Civil Engineers, ENG-Computer Hardware Engineers, ENG-Electrical And Electronics Engineers, ENG-Environmental Engineers, ENG-Industrial Engineers, Including Health And Safety, ENG-Marine Engineers And Naval Architects, ENG-Materials Engineers, ENG-Mechanical Engineers, ENG-Petroleum, Mining And Geological Engineers, Including Mining Safety Engineers, ENG-Other Engineers, ENG-Architectural And Civil Drafters, ENG-Other Drafters, ENG-Electrical And Electronic Engineering Technologists And Technicians, ENG-Other Engineering Technologists And Technicians, Except Drafters, ENG-Surveying And Mapping Technicians; Educational attainment (SCHL): Regular high school diploma, Associate's degree, Bachelor's degree, Master's degree, Doctorate degree"
"Detroit City (South Central & Southeast) PUMA, Michigan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Detroit City (Southwest) PUMA, Michigan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Wayne County (Northeast)--I-94 Corridor PUMA, Michigan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Monroe County PUMA, Michigan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
" -> MFG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Western Upper Peninsula PUMA, Michigan","","","","","","","","","","","","","","","","","","","","","","","40","","","","","44","","","","","","","","","","","","","","","46","45","","","","","","","","","","","","","","","","","","","40","","","","","","","","","","","","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","","","","40","32","","","","","","","","45","","43","","","","","","","","","","70","","","40","37","20","43","40","","","","","","","42","27","50","","","","","","","","20","","","","40","40","","","","","41","40","","","","","","",""
"Eastern Upper Peninsula PUMA, Michigan","","","","","","","","0","","","","","","","","0","","0","","","","","39","","","","","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37","","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","","","","","","","","","","","","","","","45","","","","","","","","","","47","","","","","","","","25","55","53","60","","","45","65","","","","40","","","","","","30","24","","","","","","","","45","42","","","","","","","","","40","","","","","","","","","48","","50","","","","","","",""
"Northeast Lower Peninsula PUMA, Michigan","","","","","","","","","","","","","","","","40","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52","","","","","","","","","","","","","","","","","","","","","","","","","45","48","0","","","","","","","","","","","","0","40","30","","","","","","","","","","40","","","35","42","","","","","","","","","","","","","","60","","","","","","","","",""
"Northwest Lower Peninsula (East) PUMA, Michigan","","","","","","","","","55","","","","","","","45","","10","","","","","","","","","45","40","","","","","","","","","","","","","","","","","","42","","","","","","41","","","","","","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","0","","","","","40","","","","","","43","40","50","","","","","","","","45","","55","","","40","48","21","","","","","","","","40","44","","0","","","","","","","","6","","","","","","","","40","","","","","","","","",""
"Northwest Lower Peninsula (West) PUMA, Michigan","","","","","","","","","","","","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","","","","","45","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","56","0","","","","","","","","","","0","","","","","","","","","","","","","","0","35","","40","","","","","","","","43","","40","","","","","","40","","40","","","","","","","","14","0","45","","","","","","",""
"Newaygo, Mason, Oceana & Lake Counties PUMA; Michigan","","","","","","40","","","","","","","","","","","56","","","","","","","40","","","","","","","","","","","","","","","","","","50","55","","","","","","","","","","45","","","","","40","","","","40","45","","","","","","","","","","","","","","","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","46","","","","","","","","","","45","0","","","48","49","50","","","","","","","50","","48","","","","","","","","","37","40","","","","","55","","","42","","","","","","","","",""
"Muskegon County PUMA, Michigan","","","","","","","","","","","","","40","","","0","50","","","","","","47","","","","","","","","","","","","","","","","","","0","40","50","","","","","","","","","43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45","","","","","","","","","","","","","","47","40","","","","","","","","","","","","","","","","","","43","48","51","0","","","","","","","45","50","55","","","","43","44","","","","","","","","","","28","","","","0","","","","40","70","","","","","","","","","37","18","40","","","","","","",""
"Ottawa County (West) PUMA, Michigan","","","","","","","","41","","","","","","","","","48","45","","","","","44","45","","","","40","","","","","","","","","","","","","50","50","45","","","","","40","","","","45","44","","","","","40","","","","44","40","45","","","","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","40","","45","","","","","","","","40","50","","","","","","","","","","","","","","40","0","","","","","40","","","","","43","42","","","","","","","","","24","","","40","38","40","48","","","","","","","8","42","47","19","","50","40","","","","","42","","","","50","40","","","","40","49","40","","","","","","",""
"Ottawa County (East) PUMA, Michigan","","","","","","","","","","","","","","","","","","47","","","","","42","","","","","40","","","","","","","","","","","","","","","40","","","","","","","","","50","","","","","","","","","","45","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","45","","","","","","","","","50","","","","","","","","","","","","","40","25","17","","","","","","","","50","40","45","40","","","","","","","45","","50","","","","45","46","40","","","","","","","","","40","","","49","45","","","","","","45","","","32","","40","","","50","50","","","","","","","",""
"Allegan County PUMA, Michigan","","","","","","45","","40","","","","","","","","50","","","","","","40","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","","","","","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45","","","","","","","","","40","44","","","","","","","","","","","","","","43","0","","","","","","","","40","45","46","","","","","","","","","","56","","","41","49","51","50","","","","","","","","","23","","","","40","","","","","","","","","","51","40","","","","","","","","","","","",""
"Kent County (Southwest) PUMA, Michigan","","","","","","","","","","","36","","","","","45","","2","","","","","45","40","","","","","","","","","","","","","","","","","0","","25","","","","","","","","","","","","","","","","","","","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","","","","","","","","","","40","","","","","","","","","","","","","","45","46","","","","","","45","","","","44","","","","","","","","","50","","","","","","44","45","","","","","","","","45","50","","","","","50","","","","55","42","","","","","45","","","","0","30","","","","","","",""
"Kent County (Central)--Grand Rapids City Area PUMA, Michigan","","","","","","","","40","40","","","","","","","","","","","","","","44","45","","","","55","","","","","","","","","","","","","","","0","","","","","60","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","","","","","40","","","","","45","","","","","","","","","","","","","","","","","","40","45","42","47","","","","","","","","","45","","","","38","49","","","","","","","","","","40","","","","","","","","","","","","","","","","","","57","58","45","","","","","","",""
