ID Detailed Occupation,Detailed Occupation,ID Year,Year,ID Workforce Status,Workforce Status,Total Population,Total Population MOE Appx,Average Wage,Average Wage Appx MOE,yocpop RCA,Record Count,Slug Detailed Occupation,CIP2,ID CIP2
"5340XX","Subway, streetcar, & other rail transportation workers",2020,"2020","true","true",253,390.5122380958093,80202.95652173914,49777.59517405427,0.36881921878341334,11,"subway-streetcar-other-rail-transportation-workers","Engineering","14"
"132082","Tax preparers",2016,"2016","true","true",1633,992.1225769360616,80133.70361298224,66662.55987426636,0.6872222010817285,85,"tax-preparers","Engineering","14"
"435061","Production, planning, & expediting clerks",2015,"2015","true","true",6642,2000.84656083714,80122.93812104788,18407.462571238066,0.7956026165296095,321,"production-planning-expediting-clerks","Engineering","14"
"271010","Artists & related workers",2020,"2020","true","true",1708,1014.6498363656652,80119.44789227167,41003.43448538067,0.39575631297694586,90,"artists-related-workers","Engineering","14"
"132021","Appraisers & assessors of real estate",2017,"2017","true","true",1475,942.9062916238829,80109.10576271187,37026.1960892258,0.7700521049680923,81,"appraisers-assessors-of-real-estate","Engineering","14"
"536051","Transportation inspectors",2019,"2019","true","true",1336,897.3792443322503,80094.3375748503,47684.912381489994,1.025772975907691,69,"transportation-inspectors","Engineering","14"
"271025","Interior designers",2019,"2019","true","true",1659,999.9896585548837,80059.18022905364,28201.564522267767,0.7163812205833737,76,"interior-designers","Engineering","14"
"519151","Photographic process workers & processing machine operators",2016,"2016","true","true",797,693.1108385976089,80038.81053952321,41777.08674886666,0.8254740150640459,29,"photographic-process-workers-processing-machine-operators","Engineering","14"
"131121","Meeting, convention, & event planners",2014,"2014","true","true",718,657.8635687777291,79991.1155988858,60617.790213560285,0.2615257079073896,31,"meeting-convention-event-planners","Engineering","14"
"151254","Web developers",2019,"2019","true","true",4643,1672.8895316151652,79986.07710531984,20011.54137193033,1.4668895092538936,231,"web-developers","Engineering","14"
"291127","Speechlanguage pathologists",2020,"2020","true","true",515,557.1570352017296,79944.64660194174,91008.56223053699,0.10607166213178211,30,"speechlanguage-pathologists","Engineering","14"
"531000","Supervisors of transportation & material moving workers",2015,"2015","true","true",3023,1349.8611392028774,79866.58286470393,32256.817214740688,0.5221444636704428,156,"supervisors-of-transportation-material-moving-workers","Engineering","14"
"274030","Television, video, & motion picture camera operators & editors",2019,"2019","true","true",952,757.516036112972,79799.65126050421,81043.44532598402,0.5357625595639989,46,"television-video-motion-picture-camera-operators-editors","Engineering","14"
"434161","Human resources assistants, except payroll & timekeeping",2020,"2020","true","true",361,466.4744171670604,79793.01385041552,55076.20556510114,0.21073000124914637,17,"human-resources-assistants-except-payroll-timekeeping","Engineering","14"
"274030","Television, video, & motion picture camera operators & editors",2020,"2020","true","true",871,724.5736897547191,79675.45924225029,89602.12259026551,0.4387872233814192,46,"television-video-motion-picture-camera-operators-editors","Engineering","14"
"332011","Firefighters",2017,"2017","true","true",2444,1213.7287960761068,79644.18248772505,18693.14809628694,0.2994433102248344,126,"firefighters","Engineering","14"
"132021","Appraisers & assessors of real estate",2014,"2014","true","true",1191,847.2834854603017,79620.61460957178,45647.87478494038,0.6653798373264476,61,"appraisers-assessors-of-real-estate","Engineering","14"
"435011","Cargo & freight agents",2020,"2020","true","true",450,520.8112493752668,79585.39333333333,90899.75184495494,0.5966048533901742,16,"cargo-freight-agents","Engineering","14"
"371011","Firstline supervisors of housekeeping & janitorial workers",2019,"2019","true","true",2589,1249.2143703423142,79577.78756276554,40746.394493458385,0.43608070904717566,124,"firstline-supervisors-of-housekeeping-janitorial-workers","Engineering","14"
"536051","Transportation inspectors",2020,"2020","true","true",1308,887.9258802035267,79562.48318042813,49053.01419130269,0.97529421264478,70,"transportation-inspectors","Engineering","14"
"273042","Technical writers",2016,"2016","true","true",2361,1192.9414011934214,79559.57306226176,35245.12150646473,1.5913800494619326,130,"technical-writers","Engineering","14"
"271024","Graphic designers",2020,"2020","true","true",7906,2182.938906848849,79532.23184922844,18130.44212588081,0.9704628958056952,363,"graphic-designers","Engineering","14"
"333050","Police officers",2015,"2015","true","true",4320,1613.651930657165,79322.81203703703,13122.354574072966,0.22010053161802098,209,"police-officers","Engineering","14"
"1940XX","Geological & petroleum technicians, & nuclear technicians",2020,"2020","true","true",1370,908.7261698752085,79307.95766423357,33051.2688225771,1.460874445013692,59,"geological-petroleum-technicians-nuclear-technicians","Engineering","14"
"512041","Structural metal fabricators & fitters",2015,"2015","true","true",76,214.0333434273846,79307.51315789473,148314.206690819,0.10529601062892727,7,"structural-metal-fabricators-fitters","Engineering","14"
"411011","Firstline supervisors of retail sales workers",2016,"2016","true","true",32486,4424.587356938658,79233.25968109339,11181.60626334747,0.4179234461487217,1570,"firstline-supervisors-of-retail-sales-workers","Engineering","14"
"191020","Biological scientists",2019,"2019","true","true",2676,1270.0296869637855,79209.88303437967,22819.11662745302,1.1070985630845458,136,"biological-scientists","Engineering","14"
"519151","Photographic process workers & processing machine operators",2014,"2014","true","true",844,713.2546917191695,79183.18246445498,66538.87811181768,0.6971193156909392,30,"photographic-process-workers-processing-machine-operators","Engineering","14"
"472221","Structural iron & steel workers",2020,"2020","true","true",224,367.4501590153826,79048.92410714286,68547.33272721853,0.12663784190262298,12,"structural-iron-steel-workers","Engineering","14"
"411011","Firstline supervisors of retail sales workers",2015,"2015","true","true",31201,4336.208073817875,79016.01884554983,11332.224112422939,0.41593272085338645,1500,"firstline-supervisors-of-retail-sales-workers","Engineering","14"
"499051","Electrical powerline installers & repairers",2014,"2014","true","true",824,704.7531918626073,78981.63106796116,31628.585843791974,0.28256638815118595,28,"electrical-powerline-installers-repairers","Engineering","14"
"5140XX","Model makers, patternmakers, & molding machine setters, metal & plastic",2014,"2014","true","true",377,476.6996499490421,78974.61803713528,27572.956886919306,0.3005067347946124,13,"model-makers-patternmakers-molding-machine-setters-metal-plastic","Engineering","14"
"559830","Military, rank not specified",2014,"2014","true","true",7186,2081.166920510474,78933.17367102699,10297.174827320563,1.087298186636626,380,"military-rank-not-specified","Engineering","14"
"339021","Private detectives & investigators",2014,"2014","true","true",1406,920.5877225065209,78874.94594594595,34876.56761341468,0.6960819691397563,63,"private-detectives-investigators","Engineering","14"
"475040","Mining machine operators",2016,"2016","true","true",410,497.1255159237798,78868.38536585365,51238.13813996408,0.23748377085560907,17,"mining-machine-operators","Engineering","14"
"559830","Military, rank not specified",2015,"2015","true","true",7112,2070.424922931327,78803.2844488189,11385.13488339903,1.0759166511446827,377,"military-rank-not-specified","Engineering","14"
"132081","Tax examiners & collectors, & revenue agents",2019,"2019","true","true",464,528.8506782506103,78796.31681034483,77514.14843264132,0.28476671777773327,25,"tax-examiners-collectors-revenue-agents","Engineering","14"
"291123","Physical therapists",2016,"2016","true","true",1838,1052.554706760947,78720.7301414581,24623.788240946415,0.30753166485868283,103,"physical-therapists","Engineering","14"
"1940XX","Geological & petroleum technicians, & nuclear technicians",2019,"2019","true","true",1554,967.8275435035073,78705.36872586873,37194.505667923164,1.4514760425659445,75,"geological-petroleum-technicians-nuclear-technicians","Engineering","14"
"131011","Agents & business managers of artists, performers, & athletes",2017,"2017","true","true",1085,808.7010063520522,78634.53456221198,39476.61972638646,1.0052962152249727,50,"agents-business-managers-of-artists-performers-athletes","Engineering","14"
"291127","Speechlanguage pathologists",2019,"2019","true","true",523,561.4677719311236,78589.16061185469,90909.11452006912,0.11520100913011973,30,"speechlanguage-pathologists","Engineering","14"
"19303X","Other psychologists",2018,"2018","true","true",942,753.5269727757466,78539.64755838641,65936.39277632092,0.3162805289815992,44,"other-psychologists","Engineering","14"
"192030","Chemists & materials scientists",2016,"2016","true","true",4944,1726.2606267173799,78495.44923139158,18933.03672381406,2.1373490005705373,248,"chemists-materials-scientists","Engineering","14"
"273023","News analysts, reporters, and journalists",2019,"2019","true","true",1038,790.9916645280407,78483.89402697496,68268.79484694026,0.49823822304725385,43,"news-analysts-reporters-and-journalists","Engineering","14"
"291141","Registered nurses",2019,"2019","true","true",13697,2873.2096514495443,78472.73103599329,13854.93676056039,0.14546762126592405,644,"registered-nurses","Engineering","14"
"291124","Radiation therapists",2015,"2015","true","true",78,216.83128209824264,78409.48717948717,151145.564767486,0.1889440936212725,6,"radiation-therapists","Engineering","14"
"291141","Registered nurses",2020,"2020","true","true",13775,2881.3789676824613,78398.46816696915,12616.172155885017,0.13997306247691993,646,"registered-nurses","Engineering","14"
"453000","Fishing & hunting workers",2016,"2016","true","true",170,320.10979049686074,78304.62352941177,85307.37231941303,0.30148654859788426,6,"fishing-hunting-workers","Engineering","14"
"271025","Interior designers",2018,"2018","true","true",2161,1141.297624875466,78300.61175381768,22619.821563217578,0.9888862054881606,96,"interior-designers","Engineering","14"
"131151","Training & development specialists",2015,"2015","true","true",2816,1302.826761228015,78287.97052556818,23381.146290128992,0.815303369854525,131,"training-development-specialists","Engineering","14"
"132020","Property appraisers and assessors",2019,"2019","true","true",1592,979.5891046397056,78285.65012562813,36019.95768546412,0.7602934034709079,84,"property-appraisers-and-assessors","Engineering","14"
"519198","Helpersproduction workers",2014,"2014","true","true",154,304.67363471128795,78259.81818181818,44782.15113874971,0.12488500394735831,6,"helpersproduction-workers","Engineering","14"
"474041","Hazardous materials removal workers",2017,"2017","true","true",514,556.6158118617712,78162.39688715953,74310.95665305003,0.5764563071561005,21,"hazardous-materials-removal-workers","Engineering","14"
"339021","Private detectives & investigators",2018,"2018","true","true",1299,884.8657662852382,78124.53656658968,36629.16101860372,0.5410413068504462,68,"private-detectives-investigators","Engineering","14"
"475040","Mining machine operators",2020,"2020","true","true",460,526.5662267544151,78121.48043478261,98199.83208562272,0.3386798031336516,16,"mining-machine-operators","Engineering","14"
"271010","Artists & related workers",2014,"2014","true","true",1414,923.2030067074014,78106.56718528995,48239.119700668605,0.49214813934671686,69,"artists-related-workers","Engineering","14"
